town,date,variable,value,townVariable
north,2020-05-13,resMA7,9.714285714285714,north resMA7
akko,2020-05-13,resMA7,9.857142857142856,akko resMA7
kinneret,2020-05-13,resMA7,10.428571428571427,kinneret resMA7
yizrael,2020-05-13,resMA7,10.714285714285714,yizrael resMA7
south,2020-05-13,resMA7,10.571428571428571,south resMA7
ashkelon,2020-05-13,resMA7,10.714285714285714,ashkelon resMA7
be'er-sheva,2020-05-13,resMA7,11.714285714285714,be'er-sheva resMA7
tlv,2020-05-13,resMA7,15.428571428571425,tlv resMA7
israel,2020-05-14,resMA7,12.428571428571427,israel resMA7
center,2020-05-14,resMA7,13.142857142857142,center resMA7
hasharon,2020-05-14,resMA7,13.571428571428573,hasharon resMA7
petach tikva,2020-05-14,resMA7,14.857142857142856,petach tikva resMA7
ramla,2020-05-14,resMA7,14.142857142857142,ramla resMA7
rehovot,2020-05-14,resMA7,13.142857142857142,rehovot resMA7
haifa-district,2020-05-14,resMA7,11.714285714285714,haifa-district resMA7
hadera,2020-05-14,resMA7,12.57142857142857,hadera resMA7
haifa,2020-05-14,resMA7,11.571428571428571,haifa resMA7
jerusalem,2020-05-14,resMA7,14.428571428571427,jerusalem resMA7
north,2020-05-14,resMA7,9.571428571428571,north resMA7
akko,2020-05-14,resMA7,9.714285714285714,akko resMA7
kinneret,2020-05-14,resMA7,10.285714285714285,kinneret resMA7
yizrael,2020-05-14,resMA7,10.428571428571429,yizrael resMA7
south,2020-05-14,resMA7,10.428571428571427,south resMA7
ashkelon,2020-05-14,resMA7,10.571428571428571,ashkelon resMA7
be'er-sheva,2020-05-14,resMA7,11.428571428571429,be'er-sheva resMA7
tlv,2020-05-14,resMA7,15.285714285714283,tlv resMA7
israel,2020-05-15,resMA7,12.285714285714285,israel resMA7
center,2020-05-15,resMA7,12.999999999999998,center resMA7
hasharon,2020-05-15,resMA7,13.428571428571429,hasharon resMA7
petach tikva,2020-05-15,resMA7,14.57142857142857,petach tikva resMA7
ramla,2020-05-15,resMA7,13.857142857142856,ramla resMA7
rehovot,2020-05-15,resMA7,13.14285714285714,rehovot resMA7
haifa-district,2020-05-15,resMA7,11.57142857142857,haifa-district resMA7
hadera,2020-05-15,resMA7,12.428571428571427,hadera resMA7
haifa,2020-05-15,resMA7,11.428571428571427,haifa resMA7
jerusalem,2020-05-15,resMA7,14.142857142857142,jerusalem resMA7
north,2020-05-15,resMA7,9.285714285714285,north resMA7
akko,2020-05-15,resMA7,9.428571428571427,akko resMA7
kinneret,2020-05-15,resMA7,10.142857142857142,kinneret resMA7
yizrael,2020-05-15,resMA7,10.142857142857142,yizrael resMA7
south,2020-05-15,resMA7,10.285714285714285,south resMA7
ashkelon,2020-05-15,resMA7,10.428571428571427,ashkelon resMA7
be'er-sheva,2020-05-15,resMA7,11.285714285714285,be'er-sheva resMA7
tlv,2020-05-15,resMA7,15.14285714285714,tlv resMA7
israel,2020-05-16,resMA7,11.857142857142856,israel resMA7
center,2020-05-16,resMA7,12.57142857142857,center resMA7
hasharon,2020-05-16,resMA7,13,hasharon resMA7
petach tikva,2020-05-16,resMA7,14.142857142857142,petach tikva resMA7
ramla,2020-05-16,resMA7,13.428571428571429,ramla resMA7
rehovot,2020-05-16,resMA7,12.714285714285712,rehovot resMA7
haifa-district,2020-05-16,resMA7,11.142857142857142,haifa-district resMA7
hadera,2020-05-16,resMA7,11.857142857142856,hadera resMA7
haifa,2020-05-16,resMA7,11,haifa resMA7
jerusalem,2020-05-16,resMA7,13.714285714285715,jerusalem resMA7
north,2020-05-16,resMA7,8.999999999999998,north resMA7
akko,2020-05-16,resMA7,9,akko resMA7
kinneret,2020-05-16,resMA7,9.857142857142856,kinneret resMA7
yizrael,2020-05-16,resMA7,9.714285714285714,yizrael resMA7
south,2020-05-16,resMA7,9.714285714285714,south resMA7
ashkelon,2020-05-16,resMA7,9.857142857142856,ashkelon resMA7
be'er-sheva,2020-05-16,resMA7,10.857142857142858,be'er-sheva resMA7
tlv,2020-05-16,resMA7,14.857142857142856,tlv resMA7
israel,2020-05-17,resMA7,11.428571428571429,israel resMA7
center,2020-05-17,resMA7,12.142857142857142,center resMA7
hasharon,2020-05-17,resMA7,12.428571428571429,hasharon resMA7
petach tikva,2020-05-17,resMA7,13.714285714285714,petach tikva resMA7
ramla,2020-05-17,resMA7,12.999999999999998,ramla resMA7
rehovot,2020-05-17,resMA7,12.285714285714285,rehovot resMA7
haifa-district,2020-05-17,resMA7,10.714285714285714,haifa-district resMA7
hadera,2020-05-17,resMA7,11.285714285714285,hadera resMA7
haifa,2020-05-17,resMA7,10.571428571428571,haifa resMA7
jerusalem,2020-05-17,resMA7,13.14285714285714,jerusalem resMA7
north,2020-05-17,resMA7,8.428571428571429,north resMA7
akko,2020-05-17,resMA7,8.57142857142857,akko resMA7
kinneret,2020-05-17,resMA7,9.571428571428571,kinneret resMA7
yizrael,2020-05-17,resMA7,9.285714285714285,yizrael resMA7
south,2020-05-17,resMA7,9.285714285714285,south resMA7
ashkelon,2020-05-17,resMA7,9.428571428571427,ashkelon resMA7
be'er-sheva,2020-05-17,resMA7,10.428571428571429,be'er-sheva resMA7
tlv,2020-05-17,resMA7,14.428571428571427,tlv resMA7
israel,2020-05-18,resMA7,11.142857142857142,israel resMA7
center,2020-05-18,resMA7,11.714285714285714,center resMA7
hasharon,2020-05-18,resMA7,11.857142857142856,hasharon resMA7
petach tikva,2020-05-18,resMA7,13.142857142857142,petach tikva resMA7
ramla,2020-05-18,resMA7,12.285714285714285,ramla resMA7
rehovot,2020-05-18,resMA7,11.714285714285714,rehovot resMA7
haifa-district,2020-05-18,resMA7,10.428571428571429,haifa-district resMA7
hadera,2020-05-18,resMA7,10.714285714285715,hadera resMA7
haifa,2020-05-18,resMA7,9.999999999999998,haifa resMA7
jerusalem,2020-05-18,resMA7,12.714285714285712,jerusalem resMA7
north,2020-05-18,resMA7,8.142857142857142,north resMA7
akko,2020-05-18,resMA7,8.142857142857142,akko resMA7
kinneret,2020-05-18,resMA7,9.142857142857142,kinneret resMA7
yizrael,2020-05-18,resMA7,8.857142857142856,yizrael resMA7
south,2020-05-18,resMA7,8.857142857142856,south resMA7
ashkelon,2020-05-18,resMA7,8.857142857142856,ashkelon resMA7
be'er-sheva,2020-05-18,resMA7,9.857142857142856,be'er-sheva resMA7
tlv,2020-05-18,resMA7,14.142857142857142,tlv resMA7
israel,2020-05-19,resMA7,10.714285714285715,israel resMA7
center,2020-05-19,resMA7,11.428571428571429,center resMA7
hasharon,2020-05-19,resMA7,11.428571428571429,hasharon resMA7
petach tikva,2020-05-19,resMA7,12.714285714285715,petach tikva resMA7
ramla,2020-05-19,resMA7,11.857142857142856,ramla resMA7
rehovot,2020-05-19,resMA7,11.428571428571429,rehovot resMA7
haifa-district,2020-05-19,resMA7,10,haifa-district resMA7
hadera,2020-05-19,resMA7,10.285714285714286,hadera resMA7
haifa,2020-05-19,resMA7,9.57142857142857,haifa resMA7
jerusalem,2020-05-19,resMA7,12.428571428571427,jerusalem resMA7
north,2020-05-19,resMA7,7.857142857142857,north resMA7
akko,2020-05-19,resMA7,7.714285714285714,akko resMA7
kinneret,2020-05-19,resMA7,8.857142857142856,kinneret resMA7
yizrael,2020-05-19,resMA7,8.571428571428571,yizrael resMA7
south,2020-05-19,resMA7,8.571428571428571,south resMA7
ashkelon,2020-05-19,resMA7,8.428571428571429,ashkelon resMA7
be'er-sheva,2020-05-19,resMA7,9.428571428571427,be'er-sheva resMA7
tlv,2020-05-19,resMA7,13.857142857142856,tlv resMA7
israel,2020-05-20,resMA7,10.285714285714285,israel resMA7
center,2020-05-20,resMA7,10.999999999999998,center resMA7
hasharon,2020-05-20,resMA7,11.142857142857142,hasharon resMA7
petach tikva,2020-05-20,resMA7,12.285714285714286,petach tikva resMA7
ramla,2020-05-20,resMA7,11.428571428571427,ramla resMA7
rehovot,2020-05-20,resMA7,10.999999999999998,rehovot resMA7
haifa-district,2020-05-20,resMA7,9.714285714285714,haifa-district resMA7
hadera,2020-05-20,resMA7,10,hadera resMA7
haifa,2020-05-20,resMA7,9.428571428571427,haifa resMA7
jerusalem,2020-05-20,resMA7,12.285714285714286,jerusalem resMA7
north,2020-05-20,resMA7,7.571428571428571,north resMA7
akko,2020-05-20,resMA7,7.571428571428571,akko resMA7
kinneret,2020-05-20,resMA7,8.571428571428571,kinneret resMA7
tzfat,2020-05-20,resMA7,7.999999999999999,tzfat resMA7
yizrael,2020-05-20,resMA7,8.285714285714285,yizrael resMA7
south,2020-05-20,resMA7,8.428571428571427,south resMA7
ashkelon,2020-05-20,resMA7,8.14285714285714,ashkelon resMA7
be'er-sheva,2020-05-20,resMA7,9.142857142857142,be'er-sheva resMA7
tlv,2020-05-20,resMA7,13.428571428571427,tlv resMA7
israel,2020-05-21,resMA7,9.714285714285714,israel resMA7
center,2020-05-21,resMA7,10.428571428571427,center resMA7
hasharon,2020-05-21,resMA7,10.57142857142857,hasharon resMA7
petach tikva,2020-05-21,resMA7,11.57142857142857,petach tikva resMA7
ramla,2020-05-21,resMA7,10.857142857142856,ramla resMA7
rehovot,2020-05-21,resMA7,10.285714285714285,rehovot resMA7
haifa-district,2020-05-21,resMA7,9.142857142857142,haifa-district resMA7
hadera,2020-05-21,resMA7,9.714285714285714,hadera resMA7
haifa,2020-05-21,resMA7,9,haifa resMA7
jerusalem,2020-05-21,resMA7,11.714285714285715,jerusalem resMA7
north,2020-05-21,resMA7,7.428571428571429,north resMA7
akko,2020-05-21,resMA7,7.428571428571427,akko resMA7
kinneret,2020-05-21,resMA7,8.142857142857142,kinneret resMA7
tzfat,2020-05-21,resMA7,7.571428571428571,tzfat resMA7
yizrael,2020-05-21,resMA7,8.142857142857142,yizrael resMA7
south,2020-05-21,resMA7,7.857142857142856,south resMA7
ashkelon,2020-05-21,resMA7,7.571428571428571,ashkelon resMA7
be'er-sheva,2020-05-21,resMA7,8.714285714285714,be'er-sheva resMA7
tlv,2020-05-21,resMA7,12.714285714285714,tlv resMA7
israel,2020-05-22,resMA7,9.142857142857142,israel resMA7
center,2020-05-22,resMA7,9.714285714285714,center resMA7
hasharon,2020-05-22,resMA7,9.857142857142858,hasharon resMA7
petach tikva,2020-05-22,resMA7,10.857142857142858,petach tikva resMA7
ramla,2020-05-22,resMA7,10.285714285714285,ramla resMA7
rehovot,2020-05-22,resMA7,9.57142857142857,rehovot resMA7
haifa-district,2020-05-22,resMA7,8.57142857142857,haifa-district resMA7
hadera,2020-05-22,resMA7,9.14285714285714,hadera resMA7
haifa,2020-05-22,resMA7,8.428571428571427,haifa resMA7
jerusalem,2020-05-22,resMA7,11,jerusalem resMA7
north,2020-05-22,resMA7,7.142857142857142,north resMA7
akko,2020-05-22,resMA7,7.285714285714284,akko resMA7
kinneret,2020-05-22,resMA7,7.7142857142857135,kinneret resMA7
tzfat,2020-05-22,resMA7,7.142857142857142,tzfat resMA7
yizrael,2020-05-22,resMA7,7.999999999999998,yizrael resMA7
south,2020-05-22,resMA7,7.285714285714285,south resMA7
ashkelon,2020-05-22,resMA7,7,ashkelon resMA7
be'er-sheva,2020-05-22,resMA7,8.142857142857142,be'er-sheva resMA7
tlv,2020-05-22,resMA7,11.999999999999998,tlv resMA7
israel,2020-05-23,resMA7,8.571428571428571,israel resMA7
center,2020-05-23,resMA7,9.142857142857142,center resMA7
hasharon,2020-05-23,resMA7,9.285714285714285,hasharon resMA7
petach tikva,2020-05-23,resMA7,10.142857142857142,petach tikva resMA7
ramla,2020-05-23,resMA7,9.571428571428571,ramla resMA7
rehovot,2020-05-23,resMA7,8.857142857142858,rehovot resMA7
haifa-district,2020-05-23,resMA7,7.999999999999999,haifa-district resMA7
hadera,2020-05-23,resMA7,8.714285714285714,hadera resMA7
haifa,2020-05-23,resMA7,7.999999999999998,haifa resMA7
jerusalem,2020-05-23,resMA7,10.285714285714285,jerusalem resMA7
north,2020-05-23,resMA7,6.7142857142857135,north resMA7
akko,2020-05-23,resMA7,7,akko resMA7
kinneret,2020-05-23,resMA7,7.285714285714285,kinneret resMA7
tzfat,2020-05-23,resMA7,6.571428571428571,tzfat resMA7
yizrael,2020-05-23,resMA7,7.714285714285713,yizrael resMA7
south,2020-05-23,resMA7,6.857142857142856,south resMA7
ashkelon,2020-05-23,resMA7,6.571428571428571,ashkelon resMA7
be'er-sheva,2020-05-23,resMA7,7.571428571428571,be'er-sheva resMA7
tlv,2020-05-23,resMA7,11.285714285714285,tlv resMA7
israel,2020-05-24,resMA7,7.857142857142857,israel resMA7
center,2020-05-24,resMA7,8.285714285714285,center resMA7
hasharon,2020-05-24,resMA7,8.571428571428571,hasharon resMA7
petach tikva,2020-05-24,resMA7,9.285714285714285,petach tikva resMA7
ramla,2020-05-24,resMA7,8.714285714285714,ramla resMA7
rehovot,2020-05-24,resMA7,8,rehovot resMA7
haifa-district,2020-05-24,resMA7,7.285714285714285,haifa-district resMA7
hadera,2020-05-24,resMA7,7.999999999999999,hadera resMA7
haifa,2020-05-24,resMA7,7.285714285714285,haifa resMA7
jerusalem,2020-05-24,resMA7,9.428571428571427,jerusalem resMA7
north,2020-05-24,resMA7,6.142857142857143,north resMA7
akko,2020-05-24,resMA7,6.571428571428571,akko resMA7
kinneret,2020-05-24,resMA7,6.571428571428571,kinneret resMA7
tzfat,2020-05-24,resMA7,5.857142857142858,tzfat resMA7
yizrael,2020-05-24,resMA7,7.142857142857142,yizrael resMA7
south,2020-05-24,resMA7,6.142857142857142,south resMA7
ashkelon,2020-05-24,resMA7,5.857142857142858,ashkelon resMA7
be'er-sheva,2020-05-24,resMA7,6.857142857142858,be'er-sheva resMA7
tlv,2020-05-24,resMA7,10.428571428571427,tlv resMA7
israel,2020-05-25,resMA7,8.714285714285714,israel resMA7
center,2020-05-25,resMA7,9.285714285714285,center resMA7
hasharon,2020-05-25,resMA7,9.285714285714285,hasharon resMA7
petach tikva,2020-05-25,resMA7,10.14285714285714,petach tikva resMA7
ramla,2020-05-25,resMA7,9.999999999999998,ramla resMA7
rehovot,2020-05-25,resMA7,9.142857142857142,rehovot resMA7
haifa-district,2020-05-25,resMA7,8.142857142857142,haifa-district resMA7
hadera,2020-05-25,resMA7,8.714285714285715,hadera resMA7
haifa,2020-05-25,resMA7,8.428571428571427,haifa resMA7
jerusalem,2020-05-25,resMA7,10,jerusalem resMA7
north,2020-05-25,resMA7,6.857142857142857,north resMA7
akko,2020-05-25,resMA7,7.285714285714286,akko resMA7
kinneret,2020-05-25,resMA7,7.285714285714285,kinneret resMA7
tzfat,2020-05-25,resMA7,6.857142857142857,tzfat resMA7
yizrael,2020-05-25,resMA7,7.857142857142856,yizrael resMA7
south,2020-05-25,resMA7,7.428571428571429,south resMA7
ashkelon,2020-05-25,resMA7,7.285714285714286,ashkelon resMA7
be'er-sheva,2020-05-25,resMA7,7.857142857142858,be'er-sheva resMA7
tlv,2020-05-25,resMA7,10.571428571428571,tlv resMA7
israel,2020-05-26,resMA7,9.571428571428571,israel resMA7
center,2020-05-26,resMA7,10.142857142857142,center resMA7
hasharon,2020-05-26,resMA7,10,hasharon resMA7
petach tikva,2020-05-26,resMA7,11.142857142857142,petach tikva resMA7
ramla,2020-05-26,resMA7,10.857142857142858,ramla resMA7
rehovot,2020-05-26,resMA7,9.857142857142856,rehovot resMA7
haifa-district,2020-05-26,resMA7,8.714285714285714,haifa-district resMA7
hadera,2020-05-26,resMA7,9.285714285714285,hadera resMA7
haifa,2020-05-26,resMA7,9.14285714285714,haifa resMA7
jerusalem,2020-05-26,resMA7,11.714285714285714,jerusalem resMA7
north,2020-05-26,resMA7,7.428571428571428,north resMA7
akko,2020-05-26,resMA7,7.7142857142857135,akko resMA7
kinneret,2020-05-26,resMA7,8.142857142857142,kinneret resMA7
tzfat,2020-05-26,resMA7,7.999999999999999,tzfat resMA7
yizrael,2020-05-26,resMA7,8.428571428571429,yizrael resMA7
south,2020-05-26,resMA7,8.428571428571429,south resMA7
ashkelon,2020-05-26,resMA7,8.571428571428571,ashkelon resMA7
be'er-sheva,2020-05-26,resMA7,8.714285714285714,be'er-sheva resMA7
tlv,2020-05-26,resMA7,11,tlv resMA7
israel,2020-05-27,resMA7,9,israel resMA7
center,2020-05-27,resMA7,9.571428571428571,center resMA7
hasharon,2020-05-27,resMA7,9.428571428571429,hasharon resMA7
petach tikva,2020-05-27,resMA7,10.57142857142857,petach tikva resMA7
ramla,2020-05-27,resMA7,10.285714285714285,ramla resMA7
rehovot,2020-05-27,resMA7,9.285714285714285,rehovot resMA7
haifa-district,2020-05-27,resMA7,8.285714285714285,haifa-district resMA7
hadera,2020-05-27,resMA7,8.857142857142856,hadera resMA7
haifa,2020-05-27,resMA7,8.57142857142857,haifa resMA7
jerusalem,2020-05-27,resMA7,10.714285714285714,jerusalem resMA7
north,2020-05-27,resMA7,6.999999999999999,north resMA7
akko,2020-05-27,resMA7,7.142857142857142,akko resMA7
kinneret,2020-05-27,resMA7,7.7142857142857135,kinneret resMA7
tzfat,2020-05-27,resMA7,7.428571428571427,tzfat resMA7
yizrael,2020-05-27,resMA7,7.999999999999999,yizrael resMA7
south,2020-05-27,resMA7,7.7142857142857135,south resMA7
ashkelon,2020-05-27,resMA7,8,ashkelon resMA7
be'er-sheva,2020-05-27,resMA7,7.999999999999999,be'er-sheva resMA7
tlv,2020-05-27,resMA7,10.428571428571429,tlv resMA7
israel,2020-05-28,resMA7,8.714285714285714,israel resMA7
center,2020-05-28,resMA7,9.285714285714286,center resMA7
hasharon,2020-05-28,resMA7,9,hasharon resMA7
petach tikva,2020-05-28,resMA7,10.285714285714285,petach tikva resMA7
ramla,2020-05-28,resMA7,10.142857142857142,ramla resMA7
rehovot,2020-05-28,resMA7,9.142857142857142,rehovot resMA7
haifa-district,2020-05-28,resMA7,7.999999999999999,haifa-district resMA7
hadera,2020-05-28,resMA7,8.142857142857142,hadera resMA7
haifa,2020-05-28,resMA7,8.285714285714285,haifa resMA7
jerusalem,2020-05-28,resMA7,10.571428571428571,jerusalem resMA7
north,2020-05-28,resMA7,6.428571428571429,north resMA7
akko,2020-05-28,resMA7,6.571428571428571,akko resMA7
kinneret,2020-05-28,resMA7,7.285714285714285,kinneret resMA7
tzfat,2020-05-28,resMA7,7,tzfat resMA7
yizrael,2020-05-28,resMA7,7.428571428571429,yizrael resMA7
south,2020-05-28,resMA7,7.571428571428571,south resMA7
ashkelon,2020-05-28,resMA7,7.857142857142857,ashkelon resMA7
be'er-sheva,2020-05-28,resMA7,7.7142857142857135,be'er-sheva resMA7
tlv,2020-05-28,resMA7,10.142857142857142,tlv resMA7
israel,2020-05-29,resMA7,8.428571428571427,israel resMA7
center,2020-05-29,resMA7,9.142857142857142,center resMA7
hasharon,2020-05-29,resMA7,8.857142857142856,hasharon resMA7
petach tikva,2020-05-29,resMA7,10.14285714285714,petach tikva resMA7
ramla,2020-05-29,resMA7,10,ramla resMA7
rehovot,2020-05-29,resMA7,9,rehovot resMA7
haifa-district,2020-05-29,resMA7,7.7142857142857135,haifa-district resMA7
hadera,2020-05-29,resMA7,7.857142857142856,hadera resMA7
haifa,2020-05-29,resMA7,8.142857142857142,haifa resMA7
jerusalem,2020-05-29,resMA7,10.714285714285714,jerusalem resMA7
north,2020-05-29,resMA7,6,north resMA7
akko,2020-05-29,resMA7,6,akko resMA7
kinneret,2020-05-29,resMA7,7.142857142857142,kinneret resMA7
tzfat,2020-05-29,resMA7,6.714285714285714,tzfat resMA7
yizrael,2020-05-29,resMA7,6.857142857142858,yizrael resMA7
south,2020-05-29,resMA7,7.428571428571429,south resMA7
ashkelon,2020-05-29,resMA7,7.714285714285714,ashkelon resMA7
be'er-sheva,2020-05-29,resMA7,7.57142857142857,be'er-sheva resMA7
tlv,2020-05-29,resMA7,9.857142857142856,tlv resMA7
israel,2020-05-30,resMA7,8.285714285714285,israel resMA7
center,2020-05-30,resMA7,9,center resMA7
hasharon,2020-05-30,resMA7,8.571428571428571,hasharon resMA7
petach tikva,2020-05-30,resMA7,9.999999999999996,petach tikva resMA7
ramla,2020-05-30,resMA7,9.857142857142856,ramla resMA7
rehovot,2020-05-30,resMA7,9,rehovot resMA7
haifa-district,2020-05-30,resMA7,7.714285714285714,haifa-district resMA7
hadera,2020-05-30,resMA7,7.7142857142857135,hadera resMA7
haifa,2020-05-30,resMA7,7.999999999999999,haifa resMA7
jerusalem,2020-05-30,resMA7,10.857142857142856,jerusalem resMA7
north,2020-05-30,resMA7,5.7142857142857135,north resMA7
akko,2020-05-30,resMA7,5.714285714285714,akko resMA7
kinneret,2020-05-30,resMA7,6.857142857142857,kinneret resMA7
tzfat,2020-05-30,resMA7,6.571428571428572,tzfat resMA7
yizrael,2020-05-30,resMA7,6.571428571428571,yizrael resMA7
south,2020-05-30,resMA7,7.428571428571429,south resMA7
ashkelon,2020-05-30,resMA7,7.571428571428572,ashkelon resMA7
be'er-sheva,2020-05-30,resMA7,7.714285714285714,be'er-sheva resMA7
tlv,2020-05-30,resMA7,9.714285714285714,tlv resMA7
israel,2020-05-31,resMA7,8.428571428571427,israel resMA7
center,2020-05-31,resMA7,9.142857142857142,center resMA7
hasharon,2020-05-31,resMA7,8.714285714285714,hasharon resMA7
petach tikva,2020-05-31,resMA7,10.142857142857142,petach tikva resMA7
ramla,2020-05-31,resMA7,9.999999999999998,ramla resMA7
rehovot,2020-05-31,resMA7,9.142857142857142,rehovot resMA7
haifa-district,2020-05-31,resMA7,7.857142857142858,haifa-district resMA7
hadera,2020-05-31,resMA7,8,hadera resMA7
haifa,2020-05-31,resMA7,8.142857142857142,haifa resMA7
jerusalem,2020-05-31,resMA7,11.285714285714285,jerusalem resMA7
north,2020-05-31,resMA7,5.7142857142857135,north resMA7
