town,date,variable,value,townVariable
חיפה,2020-05-28,resMA7,8.285714285714285,חיפה resMA7
ירושלים,2020-05-28,resMA7,10.571428571428571,ירושלים resMA7
אזור צפון,2020-05-28,resMA7,6.428571428571429,אזור צפון resMA7
עכו,2020-05-28,resMA7,6.571428571428571,עכו resMA7
טבריה,2020-05-28,resMA7,7.285714285714285,טבריה resMA7
צפת,2020-05-28,resMA7,7,צפת resMA7
עפולה,2020-05-28,resMA7,7.428571428571429,עפולה resMA7
אזור דרום,2020-05-28,resMA7,7.571428571428571,אזור דרום resMA7
אשקלון,2020-05-28,resMA7,7.857142857142857,אשקלון resMA7
באר שבע,2020-05-28,resMA7,7.7142857142857135,באר שבע resMA7
תל אביב-יפו,2020-05-28,resMA7,10.142857142857142,תל אביב-יפו resMA7
ישראל,2020-05-29,resMA7,8.428571428571427,ישראל resMA7
אזור מרכז,2020-05-29,resMA7,9.142857142857142,אזור מרכז resMA7
נתניה,2020-05-29,resMA7,8.857142857142856,נתניה resMA7
פתח תקווה,2020-05-29,resMA7,10.14285714285714,פתח תקווה resMA7
רמלה,2020-05-29,resMA7,10,רמלה resMA7
רחובות,2020-05-29,resMA7,9,רחובות resMA7
אזור חיפה,2020-05-29,resMA7,7.7142857142857135,אזור חיפה resMA7
חדרה,2020-05-29,resMA7,7.857142857142856,חדרה resMA7
חיפה,2020-05-29,resMA7,8.142857142857142,חיפה resMA7
ירושלים,2020-05-29,resMA7,10.714285714285714,ירושלים resMA7
אזור צפון,2020-05-29,resMA7,6,אזור צפון resMA7
עכו,2020-05-29,resMA7,6,עכו resMA7
טבריה,2020-05-29,resMA7,7.142857142857142,טבריה resMA7
צפת,2020-05-29,resMA7,6.714285714285714,צפת resMA7
עפולה,2020-05-29,resMA7,6.857142857142858,עפולה resMA7
אזור דרום,2020-05-29,resMA7,7.428571428571429,אזור דרום resMA7
אשקלון,2020-05-29,resMA7,7.714285714285714,אשקלון resMA7
באר שבע,2020-05-29,resMA7,7.57142857142857,באר שבע resMA7
תל אביב-יפו,2020-05-29,resMA7,9.857142857142856,תל אביב-יפו resMA7
ישראל,2020-05-30,resMA7,8.285714285714285,ישראל resMA7
אזור מרכז,2020-05-30,resMA7,9,אזור מרכז resMA7
נתניה,2020-05-30,resMA7,8.571428571428571,נתניה resMA7
פתח תקווה,2020-05-30,resMA7,9.999999999999996,פתח תקווה resMA7
רמלה,2020-05-30,resMA7,9.857142857142856,רמלה resMA7
רחובות,2020-05-30,resMA7,9,רחובות resMA7
אזור חיפה,2020-05-30,resMA7,7.714285714285714,אזור חיפה resMA7
חדרה,2020-05-30,resMA7,7.7142857142857135,חדרה resMA7
חיפה,2020-05-30,resMA7,7.999999999999999,חיפה resMA7
ירושלים,2020-05-30,resMA7,10.857142857142856,ירושלים resMA7
אזור צפון,2020-05-30,resMA7,5.7142857142857135,אזור צפון resMA7
עכו,2020-05-30,resMA7,5.714285714285714,עכו resMA7
טבריה,2020-05-30,resMA7,6.857142857142857,טבריה resMA7
צפת,2020-05-30,resMA7,6.571428571428572,צפת resMA7
עפולה,2020-05-30,resMA7,6.571428571428571,עפולה resMA7
אזור דרום,2020-05-30,resMA7,7.428571428571429,אזור דרום resMA7
אשקלון,2020-05-30,resMA7,7.571428571428572,אשקלון resMA7
באר שבע,2020-05-30,resMA7,7.714285714285714,באר שבע resMA7
תל אביב-יפו,2020-05-30,resMA7,9.714285714285714,תל אביב-יפו resMA7
ישראל,2020-05-31,resMA7,8.428571428571427,ישראל resMA7
אזור מרכז,2020-05-31,resMA7,9.142857142857142,אזור מרכז resMA7
נתניה,2020-05-31,resMA7,8.714285714285714,נתניה resMA7
פתח תקווה,2020-05-31,resMA7,10.142857142857142,פתח תקווה resMA7
רמלה,2020-05-31,resMA7,9.999999999999998,רמלה resMA7
רחובות,2020-05-31,resMA7,9.142857142857142,רחובות resMA7
אזור חיפה,2020-05-31,resMA7,7.857142857142858,אזור חיפה resMA7
חדרה,2020-05-31,resMA7,8,חדרה resMA7
חיפה,2020-05-31,resMA7,8.142857142857142,חיפה resMA7
ירושלים,2020-05-31,resMA7,11.285714285714285,ירושלים resMA7
אזור צפון,2020-05-31,resMA7,5.7142857142857135,אזור צפון resMA7
עכו,2020-05-31,resMA7,5.571428571428571,עכו resMA7
טבריה,2020-05-31,resMA7,7,טבריה resMA7
צפת,2020-05-31,resMA7,6.7142857142857135,צפת resMA7
עפולה,2020-05-31,resMA7,6.571428571428571,עפולה resMA7
אזור דרום,2020-05-31,resMA7,7.714285714285714,אזור דרום resMA7
אשקלון,2020-05-31,resMA7,7.857142857142858,אשקלון resMA7
באר שבע,2020-05-31,resMA7,8,באר שבע resMA7
תל אביב-יפו,2020-05-31,resMA7,9.714285714285714,תל אביב-יפו resMA7
ישראל,2020-06-01,resMA7,6.999999999999998,ישראל resMA7
אזור מרכז,2020-06-01,resMA7,7.57142857142857,אזור מרכז resMA7
נתניה,2020-06-01,resMA7,7.285714285714285,נתניה resMA7
פתח תקווה,2020-06-01,resMA7,8.571428571428571,פתח תקווה resMA7
רמלה,2020-06-01,resMA7,8.142857142857142,רמלה resMA7
רחובות,2020-06-01,resMA7,7.428571428571427,רחובות resMA7
אזור חיפה,2020-06-01,resMA7,6.428571428571429,אזור חיפה resMA7
חדרה,2020-06-01,resMA7,6.714285714285715,חדרה resMA7
חיפה,2020-06-01,resMA7,6.571428571428571,חיפה resMA7
ירושלים,2020-06-01,resMA7,10.285714285714285,ירושלים resMA7
אזור צפון,2020-06-01,resMA7,4.285714285714286,אזור צפון resMA7
עכו,2020-06-01,resMA7,4.142857142857142,עכו resMA7
טבריה,2020-06-01,resMA7,5.7142857142857135,טבריה resMA7
צפת,2020-06-01,resMA7,5.285714285714286,צפת resMA7
עפולה,2020-06-01,resMA7,5.142857142857142,עפולה resMA7
אזור דרום,2020-06-01,resMA7,6.142857142857143,אזור דרום resMA7
אשקלון,2020-06-01,resMA7,6.142857142857143,אשקלון resMA7
באר שבע,2020-06-01,resMA7,6.714285714285714,באר שבע resMA7
תל אביב-יפו,2020-06-01,resMA7,8.857142857142856,תל אביב-יפו resMA7
ישראל,2020-06-02,resMA7,5.857142857142857,ישראל resMA7
אזור מרכז,2020-06-02,resMA7,6.428571428571428,אזור מרכז resMA7
נתניה,2020-06-02,resMA7,6.285714285714285,נתניה resMA7
פתח תקווה,2020-06-02,resMA7,7.285714285714286,פתח תקווה resMA7
רמלה,2020-06-02,resMA7,6.999999999999999,רמלה resMA7
רחובות,2020-06-02,resMA7,6.428571428571428,רחובות resMA7
אזור חיפה,2020-06-02,resMA7,5.571428571428572,אזור חיפה resMA7
חדרה,2020-06-02,resMA7,5.857142857142857,חדרה resMA7
חיפה,2020-06-02,resMA7,5.714285714285714,חיפה resMA7
ירושלים,2020-06-02,resMA7,8.285714285714285,ירושלים resMA7
אזור צפון,2020-06-02,resMA7,3.428571428571428,אזור צפון resMA7
עכו,2020-06-02,resMA7,3.428571428571428,עכו resMA7
טבריה,2020-06-02,resMA7,4.571428571428571,טבריה resMA7
צפת,2020-06-02,resMA7,3.8571428571428568,צפת resMA7
עפולה,2020-06-02,resMA7,4.142857142857143,עפולה resMA7
אזור דרום,2020-06-02,resMA7,5,אזור דרום resMA7
אשקלון,2020-06-02,resMA7,4.714285714285714,אשקלון resMA7
באר שבע,2020-06-02,resMA7,5.571428571428572,באר שבע resMA7
תל אביב-יפו,2020-06-02,resMA7,8.142857142857142,תל אביב-יפו resMA7
ישראל,2020-06-03,resMA7,6.142857142857142,ישראל resMA7
אזור מרכז,2020-06-03,resMA7,6.7142857142857135,אזור מרכז resMA7
נתניה,2020-06-03,resMA7,6.428571428571427,נתניה resMA7
פתח תקווה,2020-06-03,resMA7,7.571428571428571,פתח תקווה resMA7
רמלה,2020-06-03,resMA7,7.428571428571429,רמלה resMA7
רחובות,2020-06-03,resMA7,6.857142857142857,רחובות resMA7
אזור חיפה,2020-06-03,resMA7,5.571428571428571,אזור חיפה resMA7
חדרה,2020-06-03,resMA7,6,חדרה resMA7
חיפה,2020-06-03,resMA7,5.857142857142857,חיפה resMA7
ירושלים,2020-06-03,resMA7,8.857142857142856,ירושלים resMA7
אזור צפון,2020-06-03,resMA7,3.428571428571428,אזור צפון resMA7
עכו,2020-06-03,resMA7,3.571428571428571,עכו resMA7
טבריה,2020-06-03,resMA7,4.857142857142857,טבריה resMA7
צפת,2020-06-03,resMA7,4.285714285714286,צפת resMA7
עפולה,2020-06-03,resMA7,4.142857142857142,עפולה resMA7
אזור דרום,2020-06-03,resMA7,5.428571428571428,אזור דרום resMA7
אשקלון,2020-06-03,resMA7,5.142857142857143,אשקלון resMA7
באר שבע,2020-06-03,resMA7,6.142857142857142,באר שבע resMA7
תל אביב-יפו,2020-06-03,resMA7,8.571428571428571,תל אביב-יפו resMA7
ישראל,2020-06-04,resMA7,6.142857142857142,ישראל resMA7
אזור מרכז,2020-06-04,resMA7,6.7142857142857135,אזור מרכז resMA7
נתניה,2020-06-04,resMA7,6.428571428571428,נתניה resMA7
פתח תקווה,2020-06-04,resMA7,7.571428571428571,פתח תקווה resMA7
רמלה,2020-06-04,resMA7,7.285714285714285,רמלה resMA7
רחובות,2020-06-04,resMA7,6.857142857142856,רחובות resMA7
אזור חיפה,2020-06-04,resMA7,5.571428571428571,אזור חיפה resMA7
חדרה,2020-06-04,resMA7,6,חדרה resMA7
חיפה,2020-06-04,resMA7,5.857142857142856,חיפה resMA7
ירושלים,2020-06-04,resMA7,8.714285714285714,ירושלים resMA7
אזור צפון,2020-06-04,resMA7,3.2857142857142856,אזור צפון resMA7
עכו,2020-06-04,resMA7,3.428571428571428,עכו resMA7
טבריה,2020-06-04,resMA7,4.857142857142858,טבריה resMA7
צפת,2020-06-04,resMA7,4.285714285714286,צפת resMA7
עפולה,2020-06-04,resMA7,4,עפולה resMA7
אזור דרום,2020-06-04,resMA7,5.428571428571428,אזור דרום resMA7
אשקלון,2020-06-04,resMA7,5.285714285714285,אשקלון resMA7
באר שבע,2020-06-04,resMA7,6.285714285714285,באר שבע resMA7
תל אביב-יפו,2020-06-04,resMA7,8.571428571428571,תל אביב-יפו resMA7
ישראל,2020-06-05,resMA7,6.142857142857142,ישראל resMA7
אזור מרכז,2020-06-05,resMA7,6.714285714285713,אזור מרכז resMA7
נתניה,2020-06-05,resMA7,6.428571428571427,נתניה resMA7
פתח תקווה,2020-06-05,resMA7,7.571428571428571,פתח תקווה resMA7
רמלה,2020-06-05,resMA7,7.285714285714285,רמלה resMA7
רחובות,2020-06-05,resMA7,6.857142857142857,רחובות resMA7
אזור חיפה,2020-06-05,resMA7,5.571428571428571,אזור חיפה resMA7
חדרה,2020-06-05,resMA7,5.857142857142856,חדרה resMA7
חיפה,2020-06-05,resMA7,5.7142857142857135,חיפה resMA7
ירושלים,2020-06-05,resMA7,8.571428571428571,ירושלים resMA7
אזור צפון,2020-06-05,resMA7,3.2857142857142856,אזור צפון resMA7
עכו,2020-06-05,resMA7,3.428571428571428,עכו resMA7
טבריה,2020-06-05,resMA7,4.7142857142857135,טבריה resMA7
צפת,2020-06-05,resMA7,4.285714285714286,צפת resMA7
עפולה,2020-06-05,resMA7,3.9999999999999996,עפולה resMA7
אזור דרום,2020-06-05,resMA7,5.571428571428571,אזור דרום resMA7
אשקלון,2020-06-05,resMA7,5.428571428571428,אשקלון resMA7
באר שבע,2020-06-05,resMA7,6.428571428571427,באר שבע resMA7
תל אביב-יפו,2020-06-05,resMA7,8.571428571428571,תל אביב-יפו resMA7
ישראל,2020-06-06,resMA7,6.142857142857142,ישראל resMA7
אזור מרכז,2020-06-06,resMA7,6.571428571428571,אזור מרכז resMA7
נתניה,2020-06-06,resMA7,6.428571428571427,נתניה resMA7
פתח תקווה,2020-06-06,resMA7,7.428571428571429,פתח תקווה resMA7
רמלה,2020-06-06,resMA7,7.285714285714286,רמלה resMA7
רחובות,2020-06-06,resMA7,6.857142857142856,רחובות resMA7
אזור חיפה,2020-06-06,resMA7,5.428571428571429,אזור חיפה resMA7
חדרה,2020-06-06,resMA7,5.7142857142857135,חדרה resMA7
חיפה,2020-06-06,resMA7,5.571428571428571,חיפה resMA7
ירושלים,2020-06-06,resMA7,8.428571428571429,ירושלים resMA7
אזור צפון,2020-06-06,resMA7,3.1428571428571423,אזור צפון resMA7
עכו,2020-06-06,resMA7,3.428571428571428,עכו resMA7
טבריה,2020-06-06,resMA7,4.571428571428571,טבריה resMA7
צפת,2020-06-06,resMA7,4.285714285714285,צפת resMA7
עפולה,2020-06-06,resMA7,3.8571428571428568,עפולה resMA7
אזור דרום,2020-06-06,resMA7,5.428571428571429,אזור דרום resMA7
אשקלון,2020-06-06,resMA7,5.571428571428571,אשקלון resMA7
באר שבע,2020-06-06,resMA7,6.285714285714285,באר שבע resMA7
תל אביב-יפו,2020-06-06,resMA7,8.428571428571429,תל אביב-יפו resMA7
ישראל,2020-06-07,resMA7,6,ישראל resMA7
אזור מרכז,2020-06-07,resMA7,6.571428571428571,אזור מרכז resMA7
נתניה,2020-06-07,resMA7,6.2857142857142865,נתניה resMA7
פתח תקווה,2020-06-07,resMA7,7.285714285714286,פתח תקווה resMA7
רמלה,2020-06-07,resMA7,7.285714285714285,רמלה resMA7
רחובות,2020-06-07,resMA7,6.857142857142858,רחובות resMA7
אזור חיפה,2020-06-07,resMA7,5.285714285714286,אזור חיפה resMA7
חדרה,2020-06-07,resMA7,5.571428571428571,חדרה resMA7
חיפה,2020-06-07,resMA7,5.428571428571429,חיפה resMA7
ירושלים,2020-06-07,resMA7,8.285714285714285,ירושלים resMA7
אזור צפון,2020-06-07,resMA7,3.1428571428571423,אזור צפון resMA7
עכו,2020-06-07,resMA7,3.428571428571428,עכו resMA7
טבריה,2020-06-07,resMA7,4.285714285714285,טבריה resMA7
צפת,2020-06-07,resMA7,4.142857142857142,צפת resMA7
עפולה,2020-06-07,resMA7,3.7142857142857144,עפולה resMA7
אזור דרום,2020-06-07,resMA7,5.285714285714286,אזור דרום resMA7
אשקלון,2020-06-07,resMA7,5.428571428571429,אשקלון resMA7
באר שבע,2020-06-07,resMA7,6.142857142857142,באר שבע resMA7
תל אביב-יפו,2020-06-07,resMA7,8.428571428571427,תל אביב-יפו resMA7
ישראל,2020-06-08,resMA7,5.857142857142858,ישראל resMA7
אזור מרכז,2020-06-08,resMA7,6.571428571428571,אזור מרכז resMA7
נתניה,2020-06-08,resMA7,6.285714285714286,נתניה resMA7
פתח תקווה,2020-06-08,resMA7,7.285714285714286,פתח תקווה resMA7
רמלה,2020-06-08,resMA7,7.285714285714285,רמלה resMA7
רחובות,2020-06-08,resMA7,6.857142857142857,רחובות resMA7
אזור חיפה,2020-06-08,resMA7,5.142857142857143,אזור חיפה resMA7
חדרה,2020-06-08,resMA7,5.428571428571429,חדרה resMA7
חיפה,2020-06-08,resMA7,5.2857142857142865,חיפה resMA7
ירושלים,2020-06-08,resMA7,7.999999999999999,ירושלים resMA7
אזור צפון,2020-06-08,resMA7,3.142857142857143,אזור צפון resMA7
עכו,2020-06-08,resMA7,3.428571428571428,עכו resMA7
טבריה,2020-06-08,resMA7,4.142857142857142,טבריה resMA7
צפת,2020-06-08,resMA7,4.142857142857142,צפת resMA7
עפולה,2020-06-08,resMA7,3.571428571428571,עפולה resMA7
אזור דרום,2020-06-08,resMA7,5.142857142857143,אזור דרום resMA7
אשקלון,2020-06-08,resMA7,5.2857142857142865,אשקלון resMA7
באר שבע,2020-06-08,resMA7,5.999999999999999,באר שבע resMA7
תל אביב-יפו,2020-06-08,resMA7,8.285714285714285,תל אביב-יפו resMA7
ישראל,2020-06-09,resMA7,5.857142857142857,ישראל resMA7
אזור מרכז,2020-06-09,resMA7,6.428571428571429,אזור מרכז resMA7
נתניה,2020-06-09,resMA7,6.142857142857143,נתניה resMA7
פתח תקווה,2020-06-09,resMA7,7.285714285714286,פתח תקווה resMA7
רמלה,2020-06-09,resMA7,7.142857142857142,רמלה resMA7
רחובות,2020-06-09,resMA7,6.857142857142857,רחובות resMA7
אזור חיפה,2020-06-09,resMA7,5.000000000000001,אזור חיפה resMA7
חדרה,2020-06-09,resMA7,5.285714285714286,חדרה resMA7
חיפה,2020-06-09,resMA7,5.142857142857143,חיפה resMA7
ירושלים,2020-06-09,resMA7,7.7142857142857135,ירושלים resMA7
אזור צפון,2020-06-09,resMA7,3,אזור צפון resMA7
עכו,2020-06-09,resMA7,3.285714285714285,עכו resMA7
טבריה,2020-06-09,resMA7,3.999999999999999,טבריה resMA7
צפת,2020-06-09,resMA7,3.9999999999999996,צפת resMA7
עפולה,2020-06-09,resMA7,3.5714285714285707,עפולה resMA7
אזור דרום,2020-06-09,resMA7,5.000000000000001,אזור דרום resMA7
אשקלון,2020-06-09,resMA7,5.285714285714286,אשקלון resMA7
באר שבע,2020-06-09,resMA7,5.857142857142857,באר שבע resMA7
תל אביב-יפו,2020-06-09,resMA7,7.999999999999999,תל אביב-יפו resMA7
ישראל,2020-06-10,resMA7,5.7142857142857135,ישראל resMA7
אזור מרכז,2020-06-10,resMA7,6.428571428571428,אזור מרכז resMA7
נתניה,2020-06-10,resMA7,6.142857142857142,נתניה resMA7
פתח תקווה,2020-06-10,resMA7,7.285714285714285,פתח תקווה resMA7
רמלה,2020-06-10,resMA7,6.999999999999999,רמלה resMA7
רחובות,2020-06-10,resMA7,6.7142857142857135,רחובות resMA7
אזור חיפה,2020-06-10,resMA7,5,אזור חיפה resMA7
חדרה,2020-06-10,resMA7,5.142857142857142,חדרה resMA7
חיפה,2020-06-10,resMA7,5.142857142857142,חיפה resMA7
ירושלים,2020-06-10,resMA7,7.57142857142857,ירושלים resMA7
אזור צפון,2020-06-10,resMA7,3,אזור צפון resMA7
עכו,2020-06-10,resMA7,3.1428571428571423,עכו resMA7
טבריה,2020-06-10,resMA7,3.7142857142857135,טבריה resMA7
צפת,2020-06-10,resMA7,3.7142857142857144,צפת resMA7
עפולה,2020-06-10,resMA7,3.428571428571428,עפולה resMA7
אזור דרום,2020-06-10,resMA7,4.857142857142858,אזור דרום resMA7
אשקלון,2020-06-10,resMA7,5.142857142857142,אשקלון resMA7
באר שבע,2020-06-10,resMA7,5.7142857142857135,באר שבע resMA7
תל אביב-יפו,2020-06-10,resMA7,7.857142857142856,תל אביב-יפו resMA7
ישראל,2020-06-11,resMA7,5.571428571428571,ישראל resMA7
אזור מרכז,2020-06-11,resMA7,6.285714285714286,אזור מרכז resMA7
נתניה,2020-06-11,resMA7,6.142857142857142,נתניה resMA7
פתח תקווה,2020-06-11,resMA7,7.142857142857142,פתח תקווה resMA7
